"tweet_id"	"author"	"entity_id"	"text"
"200332636625973248"	"LeverageAcademy"	"RL2013D02E068"	"Bank of Spain Nationalizes Bankia – Property Bubble Bursting: According to ZeroHedge, the… http://goo.gl/fb/wlJJY "
"206065503658188800"	"el_pais"	"RL2013D02E068"	"¿Qué suponen 23.500 millones? http://ow.ly/b9ECs  La inyección en #Bankia equivale al gasto en investigación durante cuatro años"
"206310038141280256"	"abarceloh25"	"RL2013D02E068"	"Por que no hay inyecciones como las de Bankia para esas familias que se quedan sin casa por una ""miserable"" deuda?"
"206439709470240768"	"aabella"	"RL2013D02E068"	"Every single Spaniard will pay 500€ to #bankia bank fraud. for...... nothing in return? Nobody has been legally accused"
"206534646282977280"	"julia_otero"	"RL2013D02E068"	"O sea, lo que va a engullir Bankia es lo mismo que nos cuesta todo un año pagar TODAS las prestaciones por desempleo. O TODA la educación."
"207010486863151106"	"democraciareal"	"RL2013D02E068"	"La prima de riesgo está en 502. Bankia pierde el 26% en la cotización. El pozo no tiene fondo, la estafa no cesa. #HagamosComoIslandia"
"207028851065356288"	"IsaiasLafuente"	"RL2013D02E068"	"METRO de Madrid recuerda que entre Plaza de Castilla (sede de Bankia) y Banco de España hay una parada en Tribunal."
"207412686860992512"	"MarainoRajoy"	"RL2013D02E068"	"El jardinero de La Moncloa me acaba de explicar lo de Bankia. Pfff, está tan musculado, y hace tanto calor, que no me he enterado de nada."
"207784976048062465"	"Catalinaragon"	"RL2013D02E068"	"Cada vez que habla el Presidente de Bankia muere una hucha de cerdito en algún lugar de España"
"207959428564140032"	"pablofarfan"	"RL2013D02E068"	"La Torre Foster costo a #Bankia 815 millones, solo se esta usando una planta, tenemos 43 para realojar los desahucios de #Bankiaesnuestra"
"208088539869626368"	"bernabeferrer"	"RL2013D02E068"	"Tengo 10 € en el bolsillo, no se si gastármelos o esperar un par de días y comprar Bankia."
"208106489116762112"	"Nostrianamus"	"RL2013D02E068"	"Piden 36 años de cárcel a una chica por quemar billetes de monopoly. Y los estafadores de #Bankia se van de rositas.. ¡Virgen santísima!..."
"208194139425226752"	"sinlavenia"	"RL2013D02E068"	"Si sumas un banco malo (CajaMadrid) a otro banco malo (Bancaja) resulta uno peor: Bankia. Y todos bajo el control del PP, único culpable"
"208203330349043712"	"CapitandeGondor"	"RL2013D02E068"	"Lo prometido es Bankia."
"208227338889080834"	"twrboleta"	"RL2013D02E068"	"Rato pactó con Rajoy y Esperanza Aguirre que no se le investigaría por su actuación en Bankia http://www.diarioelaguijon.com/noticia/2310/LOS-AGUIJONAZOS/Rato-pacto-con-Rajoy-y-Esperanza-Aguirre-que-no-se-le-investigaria-por-su-actuacion-en-Bankia.html …"
"208237152864174080"	"anabeldn"	"RL2013D02E068"	"El Grupo Popular no tiene la menor prisa por activar comparecencias en la Subcomisión sobre Bankia. Dependerá de la prima y del Ibex"
"208266518952288256"	"zerohedge"	"RL2013D02E068"	"So because European stress tests are totally discredited (Bankia and Dexia), the IMF's will be taken seriously? Is this the plan?"
"208274159439065088"	"MaribeldelCampo"	"RL2013D02E068"	"Rato pactó con Rajoy y Esperanza Aguirre que no se le investigaría por su actuación en Bankia http://bit.ly/L0va0y "
"208277737499131904"	"lwtuaznar"	"RL2013D02E068"	"Que lleguen los extraterrestres, abran una cuenta en Bankia con 300 €, no les den la toalla y acaben con nuestro sufrimiento de una puta vez"
"208299512916230144"	"cmgorriaran"	"RL2013D02E068"	"UPyD cumplirá su promesa: se querellará por la vía penal contra ""todos"" los responsables de Bankia http://ecodiario.eleconomista.es/politica/noticias/4008180/05/12/UPyD-cumplira-su-promesa-se-querellara-por-la-via-penal-contra-todos-los-responsables-de-Bankia.html … vía @eleconomistaes"
"208313149017964544"	"Javier_Rol"	"RL2013D02E068"	"Los mineros no entienden que haya dinero para rescatar a Bankia y no para el sector. La policía dando palos. #ascodegobierno"
"208318660836720641"	"Buketronki"	"RL2013D02E068"	"Al pasar la BANKIA Me dijo el BANKIERO Me sobran LADRILLOS Dame mas DINERO. #cancionesinfantiles"
"208320988201484288"	"FlorenTimoPere"	"RL2013D02E068"	"#puntopelotagol El que nos han metido con Bankia a todos los españoles..."
"208322506543730691"	"doshuevetes"	"RL2013D02E068"	"@JullSantos48 jodeeer, como no va a contestarte tu tio, es que me parto de las gilipollll que dices, estás peor que BANKIA"
"208324419133779971"	"anattres"	"RL2013D02E068"	"Investigar #Bankia es peligroso para la #marcaEspaña según el #gobierno, ¡pues anda que no hacerlo! http://goo.gl/JRbhh "
"208325211454574593"	"SanchezGordillo"	"RL2013D02E068"	"Lo de BANKIA chorrea sangre cara dura y poca verguenza"
"208327418082111488"	"Antruejos"	"RL2013D02E068"	"BANKIA: ¡¡¡¡no con mi dinero!!!!"
"208328551064281088"	"CarlitosBarran"	"RL2013D02E068"	"Mañana de nuevo ""viernes de dolores"", recortes en el cuaderno de Mariano, la prima por las nubes y #Bankia pedirá más dinerito público"
"208336759661142016"	"cacomanrique"	"RL2013D02E068"	"Al lado de Bankia, Massive Dynamics parece Cáritas."
"208338587492683777"	"teresacardenes"	"RL2013D02E068"	"No se pierdan créditos al final. RT “ @rosacardenesd: Bulería a Bankia en una CajaMadrid YouTube.flv: http://youtu.be/wuNDyCNyzx4  vía @youtube”"
"208338733538361344"	"maliayo"	"RL2013D02E068"	"La lista de familiares y miembros del PP colocados en Bankia - http://on.fb.me/LQNxaN  RT por favor, que circule."
"208344178499923969"	"el_pais"	"RL2013D02E068"	"La crisis del euro, Bankia, la comparecencia del presidente del Supremo, El Viajero, en #portada http://ep00.epimg.net/descargables/2012/06/01/f05cf2f064d5c54e370427b0bfb31315.pdf … pic.twitter.com/0d8VkPoT"
"208346015600869377"	"YoHuguete"	"RL2013D02E068"	"Grandes empresas dominan el mundo Astergo, Umbrella y Bankia"
"208347122897141760"	"PACOCHAMIZO"	"RL2013D02E068"	". Medio PP trabaja en Bankia, hasta el primo de la “la dama de hojalata” Listado actualizado : Santiago Alarcó... http://fb.me/1nK9oYiqW "
"208426516814643201"	"meiwd"	"RL2013D02E068"	"Tras rescate Bankia, colocar familia/colegas del PP, Aguirre advierte de que el dinero público no da para todo http://bit.ly/K1jsBj  #15M"
"208428617494044672"	"Javier_Diego"	"RL2013D02E068"	"#resistenciaminera #yoconelcarbón #CCOO ¿Hay dinero para #Bankia ? #recortes #recortaelfraude #economía #España #20J pic.twitter.com/pxL0C15e"
"208429670989963265"	"econobloges"	"RL2013D02E068"	"La banca pierde 11.000 millones de valor bursátil por la crisis de Bankia http://bit.ly/Nmu41v  #economia #finanzas"
"208430019150745601"	"jesusropa"	"RL2013D02E068"	"El excuñado de Rato juzgado en Londres trabaja para Bankia - Economía y empresas http://www.elconfidencial.com/economia/2012/06/01/el-excunado-de-rato-juzgado-en-londres-trabaja-para-bankia-98869/ … vía @elconfidencial"
"208438122537689088"	"economiacat1"	"RL2013D02E068"	"“ @Cotizalia: Nuevo palo para Bankia: JB Capital rebaja su precio objetivo de 1,5 a 0,75 euros http://goo.gl/tdiHd ” @economiacat1 #economia"
"208438478663450625"	"lavozdegalicia"	"RL2013D02E068"	"El BCE acusa a España de gestionar la crisis de Bankia de la peor manera posible http://bit.ly/LclBfx "
"208446527906136064"	"MyriNewton"	"RL2013D02E068"	"Draghi dice que el Gobierno le ha dado poco dinero a Bankia http://www.europapress.es/economia/noticia-bce-dice-gobierno-actuo-peor-manera-posible-bankia-20120531102817.html … vía @europapress_es"
"208447970750889986"	"gugracia"	"RL2013D02E068"	"Despues d saber q probablement se inyectara dinero n Bankia sin necesidad d q sea deuda publica española, me hace pensar q hoy Bamkia subirá"
"208449489080565762"	"jmorcli"	"RL2013D02E068"	"Draghi critica la gestion en Bankia, eso sí.. de Italia ni palabra, ma che dici!!! http://www.libremercado.com/2012-05-31/draghi-cree-que-el-gobierno-actuo-de-la-peor-manera-posible-con-bankia-1276460047/ …"
"208458943075336192"	"marianamerkoy"	"RL2013D02E068"	"Goirigolzarri valora Bankia en 7.000 millones frente a los 2.000 que vale ... http://www.elconfidencial.com/economia/2012/06/01/goirigolzarri-valora-bankia-en-7000-millones-frente-a-los-2000-que-vale-en-bolsa-99082/ ….. antes la valoro en -25.000 millones"
"208459052114649088"	"KetchupONest"	"RL2013D02E068"	"Guaranteed Rent | Spain hopes to draw European Central Bank into funding Bankia bailout http://bit.ly/L1nWf9 "
"208460318781882370"	"economiaaldia"	"RL2013D02E068"	"Las otras bankias de la bolsa: Mucho se habla del fiasco de Bankia en bolsa desde que empezó a cotiza el pasado ... http://bit.ly/LcC6Z3 "
"208463103820705792"	"quimov"	"RL2013D02E068"	"Miembros del anterior consejo de Bankia sopesan ir a los juzgados: http://www.lavanguardia.com/politica/20120601/54301554346/anterior-consejo-de-administracion-bankia-acciones-judiciales.html#.T8hxWEzjfv4.twitter … vía @LaVanguardia"
"208464399827087360"	"cercafrica"	"RL2013D02E068"	"Mariano ""seseo"" rajoy recortas en sanidad y educacion, y le das 23.000.000.000 a la bankia...joputa"
"208467004502441984"	"maliayo"	"RL2013D02E068"	"""Bankia, mi madre y la ética"" - http://bit.ly/KZR9EP  ¡Impresionante!"
"208470115983966208"	"ershiko"	"RL2013D02E068"	"El Valencia puede ver peligrar su participación en Champions debido a la crisis de Bankia y la Generalitat http://www.valenciaplaza.com/ver/55161/los-retos-del-valencia-cf-para-un-verano-caliente-.html …"
"208471103935496194"	"iescolar"	"RL2013D02E068"	"Menéame (si quieres): Los siete errores de Bankia http://kcy.me/8w91 "
"208471113536258048"	"espaciososcuros"	"RL2013D02E068"	"Si Bankia es rescatada con fondos europeos q vamos a pagar todos es justo q los accionistas pierdan todo su dinero y se nacionalice el 100%"
"208471186647171072"	"Arandalus"	"RL2013D02E068"	"España no debe reflotar Bankia, debe eliminarla http://www.elblogsalmon.com/p/21373  via @elblogsalmon"
"208472658428432385"	"ferpectamente"	"RL2013D02E068"	"El país ahora no está para: echar a Dívar, investigar Bankia, huelgas y protestas, que la Iglesia pague el IBI,... ¿Para qué coño estamos?"
"208472970337849345"	"meneame_net"	"RL2013D02E068"	"Rato también 'colocó' en Bankia a su ex cuñado juzgado por quebrar un fondo de inversión http://menea.me/yuq9 "
"208473245614215169"	"Inversar"	"RL2013D02E068"	"Agnte033 España, Hace un par de días escribí un artículo titulado BCE rechaza la maniobra española sobre Bankia,... http://fb.me/1BJJ2pIrO "
"208475007226093568"	"ManudelaCruzM"	"RL2013D02E068"	"Aunque sea de la que más se habla, hay valores que caen más que Bankia ¿Sabes cuáles? Las otras 'bankias' de la bolsa http://www.expansion.com/2012/05/31/mercados/1338463674.html …"
"208476487815413762"	"AristonicoB"	"RL2013D02E068"	"Tras el rescate de Bankia o ‘colocar’ a familia y colegas del PP, Aguirre advierte de que el dinero público no da pa… http://wp.me/p1Mi5b-Cp "
"208479149432647681"	"benjalh1971"	"RL2013D02E068"	"La consejera delegada d Bankinter dice q el rescate a Bankia es competencia desleal para otros bancos q sí han cumplido. Tiene razon"
"208480315562397696"	"dospuntos3"	"RL2013D02E068"	"Siguen sin poder justificarse los +20.000M http://bit.ly/L7Lf8C  . Profesionales han decidido investigar el caso Bankia http://bit.ly/L7Lkct "
"208481810454290433"	"PaellaMecanica"	"RL2013D02E068"	"El Principio de Bankímedes Todo euro depositado en Bankia se volatiliza al poco Rato"
"208482563285721089"	"ramonchimoral"	"RL2013D02E068"	"Al rescatar a #Bankia, me dijo el bankiero: los fachas del Opus no pagan dinero. ""El Principio de Bankímedes"""
"208482770891190272"	"MikelItu"	"RL2013D02E068"	"Pues eso de Bankia ya no va a ser herencia de ZP; en todo caso de primos o próximos ¿no? http://bit.ly/KPN5bM "
"208484721263513600"	"ALUQUEMA"	"RL2013D02E068"	"Consejero de Bankia, Arturo Fernández: http://www.elplural.com/2012/05/31/arturo-fernandez-vicepresidente-de-la-ceoe-y-exconsejero-de-bankia-hicimos-muy-bien-el-trabajo-aunque-parezca-mentira/ … Todos lo hicieron mal, menos ellos y no era experto en banca. Que hacía allí?"
"208485182632767488"	"PAH_BCN"	"RL2013D02E068"	"RT @x_net_: 23.500 millones € de dinero público a Bankia y protegen a responsables del expolio, pej. Rodrigo Rato #iaoflautaspaRato..."
"208485540062969856"	"15MpaRato"	"RL2013D02E068"	"TR @iaioflautas Bankia P.Gracia, 120 x + de 100 @iaioflautas contra la impunidad de los bankeros! #iaioflautaspaRato pic.twitter.com/B0bPi2H3"
"208485860272898048"	"juventudsin"	"RL2013D02E068"	"#iaioflautasPaRato tomando oficinas de bankia. Porque salvan a los bancos mientras desahucian y precarizan a la gente. ¡Sois un ejemplo!"
"208486005215477760"	"iaioflautas"	"RL2013D02E068"	"No es una crisis es una estafa. No nos vamos hasta que nos reciba el director Bankia. #iaioflautaspaRato http://twitpic.com/9rjgbj "
"208486052036489216"	"FotogrAccion"	"RL2013D02E068"	"http://yfrog.com/j2u9rnoj  los yayoflautas en Bankia reclaman hablar con el director #yayoflautadas #accionparato"
"208486330295001088"	"iaioflautas"	"RL2013D02E068"	"En Palma de Mallorca los @Iaioflautailles ya ha entrado. Están en Alejandro Roselló 26, sede de Bankia #iaioflautasparato"
"208486677352681473"	"iaioflautas"	"RL2013D02E068"	"Unos 100 @iaioflautas en ofi Bankia n 120 P. de Gràcia. Venid. denunciamos la expoliación del 99% #iaioflautasparato http://twitpic.com/9rjh07 "
"208487988609548289"	"Irene_H_M"	"RL2013D02E068"	"#Bankia dice que deposites tu dinero en la entidad con ""total""confianza. Ellos ni se fian de q no les robes el boli y le ponen cuerdecita."
"208488000714326016"	"15MpaRato"	"RL2013D02E068"	"¡Ahora mismo! #iaioflautasparato coordinados en todo el estado tomando sedes de Bankia en respuesta al expolio del 99% y la impunidad del 1%"
"208488338200596480"	"esthervivas"	"RL2013D02E068"	". @iaioflautas en acción. ahora 100 @iaioflautas en oficina #Bankia Pg Gràcia denuncian expolio a 99% #iaioflautasparato http://twitpic.com/9rjh07 "
"208489196556533760"	"AndrewBlasco"	"RL2013D02E068"	"Principio de Bankímedes resumido: ""Al pasar la #Bankia me dijo el banquero..."" (Foto) pic.twitter.com/SCRBvwi3"
"208489728763367424"	"angelsmcastells"	"RL2013D02E068"	"Viva los indignados @iaioflautas que ocupan Bankia en varias ciudades. #iaioflautaspaRato , la mejor franquicia del #15M !"
"208489750200451073"	"PatxiMadariaga"	"RL2013D02E068"	"Si ni siquiera a Draghi le parece bien la gestión de la crisis de Bankia ¿mirando a quien está gobernando (?) Rajoy?"
"208489920220758017"	"iaioflautas"	"RL2013D02E068"	"Los @iaioflautasvale han entrado en la sede de Bankia en c/ Pintor Sorolla. Hay 15 dentro #iaioflautaspaRato"
"208490673161256961"	"yayoflautas"	"RL2013D02E068"	"#iaioflautasPaRato Los @yayoflautas en la puerta de la sucursal de Bankia de la Plaza Celenque pic.twitter.com/5NG7oxMz"
"208490823971635201"	"AntifaSalamanca"	"RL2013D02E068"	"@yayoflautas ocupan varias sucursales de Bankia en diferentes ciudades,ARRIBA LOS QUE LUCHAN!"
"208490866346704896"	"Acampadabcn"	"RL2013D02E068"	"Las @iaioflautas se traen el vermut a la puerta de Bankia! #iaioflautasPaRato http://yfrog.com/j2v24tkj "
"208490870452924416"	"iaioflautas"	"RL2013D02E068"	"Hablando con el director de la sucursal de Bankia en Barcelona. #iaioflautaspaRato http://twitpic.com/9rjldw "
"208490878489202688"	"tempus_here"	"RL2013D02E068"	"Las oficinas de Bankia son nuestras, nos han costado nuestra educación, sanidad, y 10.000 millones mas! PODEMOS ESTAR AHÍ #iaioflautasPaRato"
"208491977388466176"	"Xavier_llopis"	"RL2013D02E068"	"#ElPrincipiodeBankimedes Rajoy si esto que has excho tu llega hacerlo Zapatero inyectarle ese dinero a #BANKIA lo estas crticando hasta"
"208492195483881472"	"servandcasas"	"RL2013D02E068"	"Tras rescate Bankia o ‘colocar’ a familia y medio PP, Aguirre advierte el dinero público no da para todo http://www.elplural.com/2012/05/31/tras-el-rescate-de-bankia-o-colocar-a-familia-y-companeros-de-partido-aguirre-advierte-de-que-el-dinero-publico-no-da-para-todo/ … vía @el_plural"
"208492935640129536"	"Ritawy"	"RL2013D02E068"	"BCN ¡Bankia ocupada! ¡Más de 100 iaioflautas! ¡Denunciemos la impunidad de los banqueros! #iaioflautaspaRato pic.twitter.com/QPr0LIA9"
"208493262393184256"	"Iaioflautailles"	"RL2013D02E068"	"Leyendo cargos de bankia @iaioflautas pic.twitter.com/bitigQYp"
"208493599724277761"	"PlandRescate"	"RL2013D02E068"	"Un dia #iaioflautasparato ocupan sedes de Bankia, al otro viviendas vacías y al siguiente se mueve juicio contra los estafadores @15MpaRato"
"208493894206361603"	"meiwd"	"RL2013D02E068"	"#Spain Elder activists group Iaiaoflautas ""occupy"" #Bankia offices in #Barcelona #Madrid #Valencia #Sevilla #Palma Follow #iaioflautaspaRato"
"208494048892297216"	"AFRomero_"	"RL2013D02E068"	"A Bankia solo le queda pedir un helicoptero en la azotea y que los billetes no estén marcados ni sean consecutivos"
"208494625793650690"	"iaioflautas"	"RL2013D02E068"	"¿Porqué hemos ocupado las sedes de Bankia? Aquí los motivos: http://www.iaioflautas.org/2012/06/iaioflautasparato-basta-de-impunidad-rato-al-banquillo/ … #iaioflautasPaRato"
"208495958143676416"	"AcampaSevilla"	"RL2013D02E068"	"¡Grandes @iaioflautas VS #Bankia ! Acción coordinanda en Barcelona Madrid Sevilla Valencia Mallorca #iaioflautasPaRato http://bit.ly/KDi3pi "
"208496172812345345"	"dryct40"	"RL2013D02E068"	"#dryct40 con los #iaioflautaspaRato. A las 13:00 a la sucursal central de Bankia en Cartagena http://on.fb.me/KNXHaZ  http://bit.ly/JQ6lcK "
"208497316750045185"	"LineaalMinuto"	"RL2013D02E068"	"Revista de prensa: Apoyo a Navantia y bronca del BCE por Bankia: TCAM-ANDALUCÍA/María José Romero.  La prensa a... http://bit.ly/L1XfXP "
"208497383867293696"	"Eskaralakktua"	"RL2013D02E068"	"@Kariuko ha abierto cuenta en Bankia? vaya mala suerte"
"208499523159461889"	"UHmallorca"	"RL2013D02E068"	"Los 'yayoflautas' ocupan una oficina de Bankia en Palma http://fb.me/1S6Z36WFF "
"208500709946171392"	"qmunty"	"RL2013D02E068"	"Pérez Rivera: Bankia y la ética de la irresponsabilidad http://j.mp/LN7qg9 "
"208504082548264960"	"adriajunyent"	"RL2013D02E068"	"RT @vilaweb Els 'iaioflautes' ocupen oficines de Bankia a Barcelona, Palma i València http://ves.cat/bdAZ  #iaioflautaspaRato"
"208504382348738561"	"La_SER"	"RL2013D02E068"	"ÚLTIMA HORA: Rato critica que Bankia se rescate a costa del Tesoro Público, los accionistas y el resto de bancos. http://www.cadenaser.com/economia/articulo/rato-critica-bankia-rescate-costa-tesoro-publico-accionistas-resto-bancos/csrcsrpor/20120601csrcsreco_4/Tes …"
"208504711677091840"	"cineinvisib"	"RL2013D02E068"	"#Prometheus es #Bankia Alien parasito alojado en el sistema económico dispuesto a hacerlo explotar en cualquier momento http://cine-invisible.blogs.fotogramas.es/2012/05/30/prometheus-ee-uu-2012/ …"
"208504844011569153"	"SeixoRigueira"	"RL2013D02E068"	"Rato critica que Bankia se rescate a costa del Tesoro Público, los accionistas y el resto de bancos http://www.cadenaser.com/economia/articulo/rato-critica-bankia-rescate-costa-tesoro-publico-accionistas-resto-bancos/csrcsrpor/20120601csrcsreco_4/Tes …"
"208504879025631232"	"A3Noticias"	"RL2013D02E068"	"Los 'yayoflautas' ocupan varias sedes de Bankia #iaioflautasparato http://www.antena3.com/noticias/espana/yayoflautas-ocupan-varias-sedes-bankia_2012060100058.html …"
"208505030691663872"	"RoberCamara"	"RL2013D02E068"	"Rato critica que #Bankia se rescate a costa del Tesoro Público, los accionistas y el resto de bancos http://www.cadenaser.com/economia/articulo/rato-critica-bankia-rescate-costa-tesoro-publico-accionistas-resto-bancos/csrcsrpor/20120601csrcsreco_4/Tes … #FestivalDelHumor"
"208507408241266688"	"TomaTomaFransus"	"RL2013D02E068"	"El colectivo de los 'yayoflautas' ocupa oficinas de Bankia en varias ciudades http://mun.do/LRfwaS  vía @elmundoes"
"208510611406077953"	"Agus_Martinez58"	"RL2013D02E068"	"Arturo Fernández, vicepte de la CEOE y exconsejero de Bankia: “Hicimos muy bien el trabajo, aunque parezca mentira” http://www.elplural.com/2012/05/31/arturo-fernandez-vicepresidente-de-la-ceoe-y-exconsejero-de-bankia-hicimos-muy-bien-el-trabajo-aunque-parezca-mentira/ …"
"208511821236277248"	"VilaWeb"	"RL2013D02E068"	"Els 'iaioflautes' ocupen oficines de Bankia a Barcelona, Palma i València http://goo.gl/fb/QYQDL "
"208513024414330881"	"elEconomistaes"	"RL2013D02E068"	"Y #Rato critica que el rescate de #Bankia se haga a costa del contribuyente: http://tinyurl.com/cj54o77  vía @RLarrechea"
"208513313833881601"	"Edu_Especial"	"RL2013D02E068"	"Els 'iaioflautes' ocupen oficines de Bankia a Barcelona, Palma i València - VilaWeb http://www.vilaweb.cat/noticia/4016434/20120601/iaioflautes-ocupen-oficines-bankia-barcelona-palma-valencia.html … vía @vilaweb"
"208513540330500096"	"gsvega"	"RL2013D02E068"	"Que la banca critique al Gobierno por el rescate de Bankia es como si a los Latin Kings les diese por denunciar la delincuencia"
"208513929528352769"	"Guerraeterna"	"RL2013D02E068"	"Rato inicia su ofensiva contra el Gobierno por la crisis de Bankia. http://bit.ly/JWNGXX "
"208514145790865409"	"expansioncom"	"RL2013D02E068"	"""Rato critica el rescate de #Bankia a cargo de los contribuyentes y los accionistas"" http://www.expansion.com/2012/06/01/empresas/banca/1338547383.html …"
"208514471415660544"	"anaoftherock"	"RL2013D02E068"	"Pta. Bankinter: Se acudirá al fondo de rescate / Mala praxis de gestores de cajas ahorros / Rescate #Bankia, excesivo. http://tinyurl.com/7qh3x5k ."
"208515953758183424"	"ismaelbosch"	"RL2013D02E068"	"Alucinante: "" #Rato critica que #Bankia se rescate a costa del Tesoro, los accionistas y el resto de bancos"" (http://www.cadenaser.com/economia/articulo/rato-critica-bankia-rescate-costa-tesoro-accionistas-resto-bancos/csrcsrpor/20120601csrcsreco_4/Tes …) Jajaja"
"208516673446223873"	"manteliz"	"RL2013D02E068"	"RT @fmareporta: ESPAÑA AHORA--->El colectivo de los yayoflautas ocupa oficinas de Bankia en varias ciudades http://bit.ly/L23jj9 "
"208517453582573568"	"KruegerInvest"	"RL2013D02E068"	"Rodrigo Rato critica el plan de recapitalización de Bankia: El expresidente de la entidad aprovecha el consejo d... http://bit.ly/L2gCQk "
"208519546544467968"	"luislozanofsp"	"RL2013D02E068"	"El caos de Bankia lo pagaremos con menos cobertura de desempleo, menos pensiones, menos sanidad, menos educación, mas Iglesia y mas jeta."
"208520515458052096"	"Micrito"	"RL2013D02E068"	"Pitada general en la puerta de bankia. Queremos ser Islandia! pic.twitter.com/HLZmpJCa"
"208520586727657472"	"menceymacro"	"RL2013D02E068"	"Crisis, Bankia y salida del Euro - Entrevista en canal 13 http://nblo.gs/ygtbe "
"208520800800743425"	"el_pais"	"RL2013D02E068"	"Rodrigo Rato critica el plan de recapitalización de #Bankia y defiente su imagen http://ow.ly/bibJO  @elpais_economia"
"208521312371617792"	"Fonti54"	"RL2013D02E068"	"@elEconomistaes @RLarrechea Rato es ajeno a lo que ha pasado en Bankia???? Habra que decir.....""por que no te callas""????"
