"tweet_id"	"author"	"entity_id"	"text"
"100097329209688064"	"fredfaylona"	"RL2013D03E087"	"Stanford schooling unwashed masses with free online Intro to Artificial Intelligence (video) http://pulse.me/s/11UR1"
"100120829920161794"	"CampusMoncloa"	"RL2013D03E087"	"¡El Diario CEI Campus Moncloa está disponible! http://bit.ly/hVCfg0 ▸ Historias del día por @stanford"
"100128308330627072"	"voleybalqueen"	"RL2013D03E087"	"Walsh, May-Treanor hope to defend Olympic beach gold: Stanford grad Kerri Walsh and her beach volleyball teammat... http://bit.ly/rhOIeY"
"100142787105800192"	"Cal_Politics"	"RL2013D03E087"	"Charter schools gaining momentum in valley, statewide: A 2009 Stanford University study found that charter schoo... http://bit.ly/rdafLV"
"100181253046808576"	"BryanAlexander"	"RL2013D03E087"	"Or is Stanford AI class the next step in open education resources evolution? Adding class functions to content. http://bit.ly/qRa0DG"
"100232984396955649"	"rahul_verma"	"RL2013D03E087"	"Experience is what you get when you do not get what you wanted - Dan Stanford"
"100244234082320385"	"CollegiateHoops"	"RL2013D03E087"	"California SF Langston Morris-Walker '12 spoke to coaches from Stanford last night."
"100305666643726336"	"maduxi"	"RL2013D03E087"	"AI Class for free on Stanford university, you can even be certified if u pass the course http://www.ai-class.com/ "
"100318620709683200"	"tomkingsford"	"RL2013D03E087"	"Stanford @ Stanford University http://instagr.am/p/JogQV/"
"100341021111627777"	"ESCOM_IPN"	"RL2013D03E087"	"Este otoño podrás tomar clases de Inteligencia Artificial en Stanford: http://bit.ly/qRa0DG"
"100380037886386176"	"PaulGillett"	"RL2013D03E087"	"Free Stanford lass on AI, http://www.ai-class.com/ "
"100386169950437376"	"WWSweets"	"RL2013D03E087"	"Mendenhall scores Stanford with a 1B to LF but Lines leaves runners on the corners with a 5-3. 4-3 COW B7"
"100554252514111488"	"chris_gearing"	"RL2013D03E087"	"I've decided to do a course on Artificial Intelligence in October, by Stanford University. I'm practically a Stanford student!"
"100687887208677376"	"pulsdSFO"	"RL2013D03E087"	"Swing Into Summer with a Summer Jazz Concert at Stanford: World Tango Fusion http://bit.ly/kw2vnd"
"100691242660270080"	"sutthipol"	"RL2013D03E087"	"Lose your laptop? Change all passwords, pronto: Stanford University researcher shows how to bypass Windows' bui... http://cnet.co/njqfVo"
"100711295652864000"	"jimhughes"	"RL2013D03E087"	"brilliant - 'Lucky' woman who won lottery four times outed as Stanford University statistics PhD http://bit.ly/ofEHiU "
"100876844798193664"	"performanceswim"	"RL2013D03E087"	"Grevers is Golden at the USA Swimming National Championships ...: USA Swimming August 04, 2011. Share: STANFORD,... http://bit.ly/qsTFBa"
"100937263780864003"	"psychoBOBlogy"	"RL2013D03E087"	"Stanford Prison Experiment: 40 Years Later | Providentia http://j.mp/qfBZwY"
"101026837299347456"	"laughograms"	"RL2013D03E087"	"@cathicks God dammit. What happens if I stop paying my Stanford loan and move out of the country? // Don't know!"
"101058433020727298"	"EricssonLabs"	"RL2013D03E087"	"Currently at Stanford. Nice place! :-)"
"101097888838455296"	"kongjie"	"RL2013D03E087"	"Fascinating Stanford facts: The Gates Computer Science building has super high-tech projection screens that are blue instead of white."
"101208672973234176"	"simplesolar101"	"RL2013D03E087"	"Stanford solar car on display before big race: None of these solar cars is likely to appear at a dealership any ... http://bit.ly/qur63s"
"101286812860952576"	"allnewyorknews"	"RL2013D03E087"	"College Football Countdown: No. 5 Stanford - http://tinyurl.com/3l29sc2 - #NewYorkCity #Sports"
