"tweet_id"	"author"	"entity_id"	"text"
"177021478804533250"	"markwalton_"	"RL2013D01E025"	"New Bentley - inspired by the Jeep Wagoneer? pic.twitter.com/2sFm9pg2"
"207293974854107136"	"Country_Words"	"RL2013D01E025"	"5-1-5-0, somebody call the po-po, I'm goin' crazy, thinkin' 'bout you baby. -Dierks Bentley"
"208251648919863296"	"EDMbiz"	"RL2013D01E025"	"Preview of next week's 1st ever EDMbiz! Host @Jason_Bentley asks @Kaskade about his growth, EDM's rise, & its future. http://youtu.be/7NaGfjO7Jug "
"208337945772556289"	"MorgTN"	"RL2013D01E025"	"excited for @OU_Improv 's last show tonight!! 8:30PM Bentley 124"
"208342383572684800"	"leocostan"	"RL2013D01E025"	"@moraesmariana = Melissa Dawn Taylor @GiuliaToledoA = Jenna Bentley @silva_ta = Kristina Shannon @ma_pagliuco = Jessica Burciaga"
"208344665055961088"	"gastraGnome"	"RL2013D01E025"	"@jason_bentley & @garthtrinidad ""who shot rock n' roll,"" what's the situation? #stoked"
"208409643205136384"	"shihorihara"	"RL2013D01E025"	"Fiction • The Haunted by Bentley Little (.ePUB)(.MOBI) http://nblo.gs/yfODe "
"208410833355685888"	"JusBentley"	"RL2013D01E025"	"JUS BENTLEY Performing LIVE this SATURDAY @ CLUB ELEMENTS DAY PARTY!! HIT UP @djspaceage FOR MORE INFO!"
"208417805329104896"	"CB_305"	"RL2013D01E025"	"@KaaCiti @BENTLEY_BADAZZ @AirJess @BANGCOPOPULAR Brodi's The View http://lockerz.com/s/213466173 "
"208422939165589505"	"TrentKyle"	"RL2013D01E025"	"@Hardout91 what happen to the Beamer Benz or Bentley lol"
"208435287167217664"	"TonyMontanaa_"	"RL2013D01E025"	"Why did oomf throw me in a dungeon @BmrBenz_BENTLEY"
"208442115494133761"	"KnuxStreetTeam"	"RL2013D01E025"	"Me & @caseslab just met Fonzworth Bentley aka @cooloutrageous shopping in #DTLA at 11pm. Thanks for supporting us brotha! #LosAngeles"
"208443763889156096"	"ADRIFUCKINGANNA"	"RL2013D01E025"	"There gonna pull up in a bentley.. Ahahahahahah they rent cars and shit @VenesaMacerola"
"208449581384613888"	"JOJO_THAT_DUDE"	"RL2013D01E025"	"I don't understand why a Bentley cost 500,000."
"208462063629111296"	"Pimp_Lucius_103"	"RL2013D01E025"	"One day ima have @kiaboo_lOVee to put down them Chrysler keys (or whatever she gone be driving) and pick up dem Bentley keys.."
"208465289048887296"	"G00DW1N"	"RL2013D01E025"	"@EdwardNixon @Westy_AFC_80 @paul_ley @Roy_Bentley @Ren_Dog10 @Mja_77 @b_wisey82 @KennyBurke1980 @chris_ashy @block_77 Yes To The Sweep. x"
"208468667543990272"	"NawfSydeNate"	"RL2013D01E025"	"Bentley emblems in my sleep. :) woke up smiling. The magnificent grind."
"208477679031287808"	"TheKeshKid"	"RL2013D01E025"	"Lol. Bentley no follow oh "" @oyinkeezy: You sure""@supatonex: Anything wey you want I go buy two :)"""""
"208518246310223873"	"CHUCHENHUNG"	"RL2013D01E025"	"Men's Bentley Cashmere & Leather Gloves, BLACK/BLACK, Size XLARGE: http://tinyurl.com/6mop6k7 "
"208530455048355840"	"CoachL_Bentley"	"RL2013D01E025"	"Proverbs 3:5-6. #GodFirst. We made it! #Friday Have a great weekend. Everyone."
"208531953325064192"	"PenaltyAreaMore"	"RL2013D01E025"	"#shrimps Morecambe will host Barclays Premier League side Everton on July 14 for boss Jim Bentley's testimonial… http://goo.gl/fb/AqXVb "
"208543454085656577"	"johnurschel"	"RL2013D01E025"	"Deerfield Associates just announced two new searches. They look fantastic - Bentley University and St. John's Prep. ww…http://lnkd.in/vmiFJm "
"208550508917559296"	"MattEdelman19"	"RL2013D01E025"	"@Mike_Siklas u missed the bentley b4"
"208554191508094976"	"OhYeaTheBreeze"	"RL2013D01E025"	"bentley for ya birthday"
"208555802112442368"	"REALCOVERGIRL"	"RL2013D01E025"	"Man they got these new 2 300C looking Bentley-ISH lol"
"208556911182872576"	"Scott__Bentley"	"RL2013D01E025"	"@joeBMEwalmsley @Kieboyle is that some sort of sick joke?!"
"208564752769753088"	"scaley41"	"RL2013D01E025"	"A candy pink bentley....I never thought I'd see a car look so trashy #vile"
"208566145274478592"	"summer_OLshop"	"RL2013D01E025"	"#6: Bentley Medium Charcoal Kettle BBQ http://dlvr.it/1fYXKP "
"208573879478796289"	"RoxannaAlbright"	"RL2013D01E025"	"I can't wait for the final season of teen mom! #bentley"
"208575649579941888"	"Alexjr002"	"RL2013D01E025"	"@KayLMurray @mmchugh5 David Bentley"
"208579936150224896"	"avtariuz"	"RL2013D01E025"	"After Driving A Hyundai For 5 Years, Here's What It Was Like To Get Behind The Wheel Of A $340,000 Bentley http://bit.ly/L3rwl4  via @busi..."
"208582926663815170"	"nosnillocsimon"	"RL2013D01E025"	"Is going to Trevor's premier of ""A Starfish is Born"" at the Bentley tonight"
"208583891353747457"	"bentley_buddy"	"RL2013D01E025"	""" @They_Hate_CHAY: @bentley_buddy lmao brotha don't do him.!!!!!!!""bro know I just playing that my roady"
"208585966573719552"	"ShelbGray"	"RL2013D01E025"	"Come A Little Closer by Derks Bentley >>>>>"
"208586600882507776"	"PSKellyConklin"	"RL2013D01E025"	"(RT so i can do giveaway) http://ProSource.net  NytroWhey Ultra Elite is the Bentley of protein powders. Give it a shot! http://bit.ly/cMilfI "
"208587162923442176"	"BleSSed_Lopez"	"RL2013D01E025"	"But he had a red Bentley coupe"
"208605739500044289"	"Scream13"	"RL2013D01E025"	"ill pay 50 dollars to the person who either gets a vase signed by arianny, or a picture of a wrecked Bentley from Jones #mma #ufc"
"208625830228787200"	"1077wolf"	"RL2013D01E025"	"Home - Dierks Bentley http://rdo.to/WPFX "
"208631001780457472"	"Supercars4Sale"	"RL2013D01E025"	"#Bentley 2011 BENTLEY #MULSANNE **ONE OWNER** LOW MILES: $259,#911.00 End Date: Wednesday Jun… http://goo.gl/fb/beVrr "
"208634533405392897"	"livglendinning"	"RL2013D01E025"	"Pink Bentley on custom my ride. #agirlcandream"
"208636823487000576"	"made_mestronger"	"RL2013D01E025"	"no dierks bentley concert tomorrow, cause of a family illness, im sad."
