"tweet_id"	"author"	"entity_id"	"text"
"208323953591205888"	"joanemaverick"	"RL2013D02E060"	"PNC Mortgage Offers New Online Resource to Provide Convenience and ...: In addition, they have PNC resource cont... http://bit.ly/KZz6kt "
"208410268143861760"	"Law_Tha_Dragon"	"RL2013D02E060"	"Me and my PNC @lil_lafa_23 gone be doped out all 2ma"
"208443528970371073"	"speedupFatty"	"RL2013D02E060"	"Off tha phone w. Mah pnc @BANKROLLJAY & now on tha phone wit mah lil sister @slowdownKB ; mah two favorite pll eva :* !"
"208538492219826177"	"GirlsHope"	"RL2013D02E060"	"Thank you to Northwestern Mutual, PNC Bank and Reed Smith for providing summer internships for our Collegians!"
"208560868827475968"	"newmarr"	"RL2013D02E060"	"Entre la noche de ayer y la madrugada de hoy, la PNC arrestó a 10 conductores temerarios por manejar en estado de ebriedad.""No iba en cola"
"208584155607478273"	"flooren"	"RL2013D02E060"	"@Javi_pnc @Hernanlopez05 @davidjuanjose @Lupe_Spears @emilia_mendez @flopafull fue genial ese dia"
"208611716404228097"	"LPGPolitica"	"RL2013D02E060"	"Funes dice que fortalecimiento de PNC ha derivado en capturas de líderes criminales, decomisos de drogas y reducción del delito."
"208611921887363072"	"bassdiety"	"RL2013D02E060"	"I'm at PNC Bank (Cleveland, OH) http://4sq.com/JYncoW "
"208620578960187392"	"B_REYESS"	"RL2013D02E060"	"@_michaelberg fck PNC. IUN boaaa"
"208647107937177600"	"WisconsinJobsQ"	"RL2013D02E060"	"Wisconsin New Jobs $ Banking Teller Supervisor I at PNC (Milwaukee, WI) http://bit.ly/sh5YBP "
"208654179508568064"	"PghCRE"	"RL2013D02E060"	"PNC Bank to fill crucial spot in Golden Triangle http://bit.ly/MggIHj  via TribLIVE"
"208664963072524290"	"iLoveME__x3"	"RL2013D02E060"	""
"208668872176439296"	"PrimeTime47_24"	"RL2013D02E060"	"2nd prom of senior year at PNC Park! Bout to turn up!"
"208720541799038976"	"onlinebanklist"	"RL2013D02E060"	"PNC Bank issues dreary forecast for St. Louis - St. Louis Post-Di http://onlinebanklist.com/financial-reports/bankid-249277/ …"
"208720571142381568"	"naandawn"	"RL2013D02E060"	""
"208802687226085376"	"ale_amOree"	"RL2013D02E060"	"No pnc dcir esto pero...quiero q el cuatri c alargue...q no c vayan los d noveno pliiiz"
"208850221277523969"	"louiehoutchins"	"RL2013D02E060"	"PNC Bank Mortgage Rates Today: Ongoing Lows Unchanged - World News Resource http://bit.ly/Lha5iZ "
"208912020173623296"	"heeyfinho_"	"RL2013D02E060"	"@tuitterdobruno_ bah que pnc dfjsa"
