"tweet_id"	"author"	"entity_id"	"text"
"207824105792221185"	"KaiserJonny"	"RL2013D01E012"	"Jordan Henderson in for Lampard? Hmm, the Rolls Royce is knackered - I know, we'll send this Nissan Sunny instead..."
"208342379151884289"	"demangone"	"RL2013D01E012"	"@brentnic well and in your defense, I was driving a Nissan Cube"
"208465247084883969"	"Magodi84"	"RL2013D01E012"	"Viernesssssss!! y mañana sin currar!!!!!!! soy tan friki que en vez de salir soy capaz de pegarme la noche en nissan gt academy"
"208486487040331777"	"ScameMobility"	"RL2013D01E012"	"RT @e_motility: @Nissan Leafs to be tested as N.Y. taxis - http://bit.ly/JR0PGR  #EV #electriccar (via @twazzup)"
"208487367856758784"	"Kenyettamhc1373"	"RL2013D01E012"	"#ForSale TYC 20-6520-00-9 Nissan CAPA Certified Replacement Left Head Lamp Offers http://fb.me/PmuQSdne "
"208518074356342784"	"justauto"	"RL2013D01E012"	"News update: US: Infiniti opens shop in Dominican Republic - Nissan luxury brand Infiniti has opened its first retai... http://ow.ly/1kaifd "
"208519668204441601"	"glenmil55"	"RL2013D01E012"	"Click here One of the key safety technologies Nissan is developing low-cost sensor-based safety systems.http://carsafetyfeatures.isfast.com"
"208527143691489281"	"WSMV"	"RL2013D01E012"	"Nissan job fair in Murfreesboro on Saturday: Nissan is looking for 1,000 new workers for its Smyrna plant. http://bit.ly/NnIfTY "
"208560445232136192"	"TaxMan45"	"RL2013D01E012"	"RT @NissanLEAF: Nissan LEAF holds 95% of its value after one year. //More importantly, how much of its charge does it hold after 1 year?"
"208565830714273792"	"MotorWorldIL"	"RL2013D01E012"	"New Sedan Added: 2009 Nissan Altima: We've just added a Sedan to our inventory and it is available for purchase ... http://bit.ly/L3a5oL "
"208592577782493184"	"MrBizz79"	"RL2013D01E012"	"Why do you put rims on your Nissan sentra do u think it's going to increase the value .. #justmythoughts"
"208598055556096002"	"krlik"	"RL2013D01E012"	"Por favor a quien vea auto Nissan patente YC-1271 avisarnos al 74789349 ya que fue robaron ayer afuera de la media luna RANCAGUA, gracias"
"208617022165221378"	"otogeek"	"RL2013D01E012"	"http://otogeek.com  Chevy Volt sales climb to 1,680 in May; Nissan Leaf rebounds to 510 *UPDATE: Filed under: EV... http://aol.it/LTaJ99 "
"208621535240523776"	"mattfilter"	"RL2013D01E012"	"@BMS_Billy bullshit on the guy doing 172 in a Nissan 240"
"208622734828240896"	"Carboagez"	"RL2013D01E012"	"Look what I found on @eBay! 1998 NISSAN 240SX 240 SX Service Shop Repair Manua http://r.ebay.com/4ldNfp "
"208625570160971776"	"elyofyorkshire"	"RL2013D01E012"	"#ff @yorksprovender @Yorkshireccc @yorkshirepost @Yorkshire_RM @YCCCDizzy @Lcliffe_Nissan @jmalexander1982 @Discover_Yorks"
"208631324741861376"	"Edubeat"	"RL2013D01E012"	"Nissan Versa has few vices: TechnoFile.comIt screams ""entry level,"" but if you can get past that, and the... http://goo.gl/pbzS4  #education"
"208635514876723201"	"ThoroughConcept"	"RL2013D01E012"	"Here's a picture of the Nissan 370Z as promised! Check in soon for the #2 most modifiable car! pic.twitter.com/SxCbk1qp"
"208639398781272065"	"AutoShopperBlog"	"RL2013D01E012"	"Nissan To Build All Electric Van: Nissan announced last week that it will begin production on its second electri... http://bit.ly/L4wzpk "
"208669002187280385"	"el_diablo91"	"RL2013D01E012"	"Engineering at its finest. #Nissan #Skyline #GTR #DreamCar http://instagr.am/p/LWJRwtHUyr/ "
"208670860263964672"	"OrrGreenville"	"RL2013D01E012"	"Nissan trucks are built from the frame up! Do you drive a truck? http://fb.me/1ZvWLamm4 "
"208680444231811072"	"Visto44"	"RL2013D01E012"	"I fkn love Nissan, soo there giving me a ride home while my cars getting fixed....wow this girl next to me is so beautiful ( I feel nervous)"
"208682109387288576"	"HobNobMboro"	"RL2013D01E012"	"Nissan looks to hire hundreds of new employees: Murfreesboro, TN - Yates Services is hosting a job fair for Niss... http://bit.ly/NpTWcN "
"208700421739515904"	"maxi24org"	"RL2013D01E012"	"2005 Nissan Micra - 2005 Nissan Micra Nissan Micra, 2005, Blue, 1240, Petrol, Manual, 5, Hatchback, 48480miles, 1.2.. http://bit.ly/M7Ujcc "
"208758001107079169"	"SdotSdotS"	"RL2013D01E012"	"And once again Im reminded how much Nissan adaptive cruise control sucks ass. Gotta figure out how to disable this b4 I return"
"208803249887772672"	"cuatrisazteca"	"RL2013D01E012"	"@ANTIRADAR_GDL Me acaban de robar mi camioneta Nissan estaquitas blanca con lona roja placas JL 55917. Vi la camioneta cuando se la llevaban"
"208809406509486080"	"ONTRAK2"	"RL2013D01E012"	"“ @MotorMouths: “Nissan may just have launched its Camry killer.” http://bit.ly/JUYdYj ”"
"208809691717963776"	"echockherod"	"RL2013D01E012"	"Thermos Nissan 10 Ounce Stainless... http://smallboxeswithlids.bouwf.com/thermos-nissan-10-ounce-stainless-steel-food-container-on-sale/ …"
"208811625313075201"	"Rondawx01655"	"RL2013D01E012"	"#OnSale Tokico DSP-9 D-Spec 16-Way Shock for Nissan 350Z Price http://fb.me/1uRWVrenu "
"208871658377842688"	"Elgrand_UK"	"RL2013D01E012"	"#Nissan #Elgrand MrRob ( @BitchinRob ) replied to seymor54 (Editor)'s discussion E51 Air Con corroded pipe? http://bit.ly/L7g2Nb  Thxs"
"208872345207717888"	"UberFacts"	"RL2013D01E012"	"Nissan is producing an iPhone case that ""magically"" repairs itself when broken or damaged. http://bit.ly/w7DDMK "
"208875634557075456"	"IdealCommercial"	"RL2013D01E012"	"Got some more used vehicles, just uploaded #Nissan Primastar to Ideal Commercials Ltd. http://bit.ly/L7irHP "
"208911969841971200"	"BenMeredith_"	"RL2013D01E012"	"Fiat 500's and Nissan micras remind me of bubblewrap, no idea how to explain it, they're like spacepods roaming the streets #aliencars"
"208915899900633088"	"Eves_Leaf"	"RL2013D01E012"	"Saw a #mountain-bike race today @Nissan. Female athletes could really benefit from Eve's Leaf."
"208922019369197568"	"Fayijj82697"	"RL2013D01E012"	"#ForSale Coverking Custom Fit Floor Mats for Nissan - 40 Ounce... http://fb.me/1qCzALtpK "
"208946093369720832"	"highcroftracing"	"RL2013D01E012"	"Nissan photo shoot at Le Mans. #Lm24. Good luck to the @Nissan_OnTrack LMP2 teams too. pic.twitter.com/LhbchRzu"
"208949283536388096"	"IJSbignose"	"RL2013D01E012"	"Please if you see my silver nissan sunny pulsar G 930 TYJ anywhere contact me or the police thank you pic.twitter.com/tpwXR0kk"
"208965388476760064"	"StickyGarage"	"RL2013D01E012"	"#matteblack roof on a #nissan #juke #first one ever? #original #vinylwrapped #nofilter http://instagr.am/p/LYQHcVCY6w/ "
"208980102124544001"	"dreamacehbode"	"RL2013D01E012"	"Thermos Nissan 34 Ounce Stainless Steel Carafe to Buy Low Price http://thermosglasslined.breadpanonline.com/?p=21 "
"208983906324717568"	"Irmgardyg3448"	"RL2013D01E012"	"#ForSale Inno IN-FR Roof Rack Crossbar System For 2008-2012 NISSAN Rogue Price http://fb.me/2bQ47UsYb "
"208989426062331905"	"RawrxxBrianna"	"RL2013D01E012"	"Waiting outside Springfield's Nissan World to win a 2012 Altima from @Z100NewYork !!!!!! :D"
"208998175363710976"	"NissanCarDeals"	"RL2013D01E012"	"2006 Nissan Murano S Low Mileage Clean Carfax AWD Black (916)979-1200 $12988 http://dlrd.ms/Mkhl2v  #cardeals"
"208998515119099904"	"_LifeOnMars"	"RL2013D01E012"	"These are some of the loudest cars I've ever heard. Mustangs, Audi's, Vipers, Nissan's Vette's, Cadi's. All suped up."
"209001006527295489"	"jaci_lyn93"	"RL2013D01E012"	"Got to drive a 2012 Nissan altima!!! Sports car :) #dayhasbeenmade never driven a new car before....until now"
"209009189585039360"	"C00lkid_Justin"	"RL2013D01E012"	"If I ever have enough money I'm buying a Nissan GTR right away over anything else."
"209031230660943872"	"FunkinsDesigns"	"RL2013D01E012"	"Best part about not driving my car for work any more: When I do it feels like a little race car! #Nissan #Sentra #SE #Racecar"
"209031931118100481"	"A_Nuur7"	"RL2013D01E012"	"LOOOL just seen a Nissan micra all Pimped Up .... Its already hard to want why pimp it up?"
"209075862258200576"	"RealWinkelvos"	"RL2013D01E012"	"“ @GabiGrisoni: Just saw Stephen Campbell and Troy Baker in a black Nissan on the Interstate from Nashville back to Memphis #whaaaat??”HAHA"
"209109768994951169"	"Young__Will"	"RL2013D01E012"	"If you a freak I can take you to your peak girl I do it to the Maxima, Nissan."
"209113707484164097"	"AjBagni"	"RL2013D01E012"	"#picstitch#nissan#gtr#ferrari#so#dope#atwork http://instagr.am/p/LZTnZzLiXs/ "
"209131038339891200"	"Melsbelz"	"RL2013D01E012"	"Driving my brothers 2012 Nissan Altima >>>"
"209163258987429888"	"DangerCates"	"RL2013D01E012"	"Nissan and chev done http://instagr.am/p/LZqSqgwBSp/ "
"209204686119649281"	"webblybird"	"RL2013D01E012"	"Nissan LEAF and Chevrolet Volt Retain 90-95% of Their Value After 1 Year http://goo.gl/FgiRt "
"209220125327503360"	"gongoraa"	"RL2013D01E012"	"@WarlogWorld fauna malagueña, pijos, kinkis, marus en pijama y otras que llevan a los nenes al Cole en Nissan qascais"
"209267516793565184"	"SolarPowerUSA"	"RL2013D01E012"	"PowerStream, Nissan Show Electric Vehicle Powering a Home - Energy Digital http://www.energydigital.com/press_releases/utilities/powerstream-nissan-show-electric-vehicle-powering-a-home …"
"209287750111870976"	"cars_qna"	"RL2013D01E012"	"""how to remove brake rotors on nissan frontier 2004?"" http://aolanswers.com/qp/735137177335301?ta …"
"209297180123594753"	"DarrenTurner007"	"RL2013D01E012"	"Got passed by the Nissan Deltawing. Very cool to see out on circuit. Did have flash of Delboy as it turned in to first chicane though!"
"209298860823162883"	"eseferagic"	"RL2013D01E012"	"If my dad would get me a Nissan Altima I'd appreciate it... really I've asking for one since my.sister got her license loll mad long ago"
"209308868436697088"	"Carlton_97"	"RL2013D01E012"	""
"209309786582417408"	"_GOODy2shoes_"	"RL2013D01E012"	"The NAACP is backing the Nissan workers today at the Canton Multipurpose Complex at 3:00! #JusticeforNissan"
"209315633832275968"	"iTsJuicey"	"RL2013D01E012"	"What's going on at the Nissan plant?"
"209320889320341504"	"sell_your_car"	"RL2013D01E012"	"Enrique S. is selling a 2001 Nissan Altima in Adelanto, CA with a Standard Ad."
"209340397003079680"	"jdmforum"	"RL2013D01E012"	"Would a '96 Nissan Frontier passenger side window fit in a '98 Nissan Frontier?"
"209352682123694081"	"devin5glasper"	"RL2013D01E012"	"Just seen a junky from my church driving a new drop top nissan o_O"
"209380066738708481"	"AT_Lambert"	"RL2013D01E012"	"Changed a tire today, nissan could not have made it more complicated"
"209381069185753088"	"SpeedRims"	"RL2013D01E012"	"2002 Maxima w/ Flowmaster Exhaust flying by - My 2002 Nissan maxima SE 6 speed driving by to showcase sound. Set... http://bit.ly/oT5uIp "
"209403828884348928"	"Kate_miami"	"RL2013D01E012"	"#Nissan #Worker says the only way to secure a voice in the workplace is with a union contract #Students4NissanWorkers. Retweet please :)"
"209424337638404096"	"MoiraDCallahan"	"RL2013D01E012"	"Day 1 of #NSAC Presentations for #Nissan are OVER...great job to all the schools that went today! #excitedfortomorrow #Austin2012 #Admerica"
"209428284465876993"	"mtomlinson_"	"RL2013D01E012"	"@_ameliaBRENNAN Nissan! At least you can spell my name Amil. Dumb bitch."
"209452099715596288"	"Fuzzy985"	"RL2013D01E012"	"@Nissan Rogue @Hyundai Tucson r similar but apparently more similar when the 2 r parked together & I can't get in my Tucson cuz its a Rogue"
"209469493515255810"	"the_howie"	"RL2013D01E012"	"@JSNoble or a Nissan cube, those things are funny looking!"
"209477395554631680"	"HH_alsalman"	"RL2013D01E012"	"Everywhrer you'll find Nissan http://instagr.am/p/Lb5JSshuCX/ "
"209508357919358976"	"carsnatl"	"RL2013D01E012"	"NISSAN: 2007 NISSAN VERSA $197 MONTHLY SECURED LOANS (loans for bad credit people): aIfczbbNngahfb... http://bit.ly/L015Qx  #carsatlanta"
"209514049568903169"	"JorgeDel93"	"RL2013D01E012"	"@dhjose no trabajas mañana?? Ahí te llamo si salgo... En el poderoso nissan... ;)"
"209514078958399488"	"MediaCapsules"	"RL2013D01E012"	"Usain Bolt headlines Nissan's new global campaign http://dlvr.it/1g99Pb  ^MC"
"209543548125712384"	"Autopulze"	"RL2013D01E012"	"Nissan GT-R and multi world record holder Usain Bolt headline new Nissan global brand campaign - http://www.autopulze.com/global-press-releases/nissan/nissan-gt-r-and-multi-world-record-holder-usain-bolt-headline-new-nissan-global-brand-campaign/ …"
"209551815082115072"	"LotProCars"	"RL2013D01E012"	"Used Car Special - check out this 2010 Nissan Rogue located in VICTORIA, TX 77904. $18,495.00: http://bit.ly/NyjKng "
"209566956486004736"	"mtbseries"	"RL2013D01E012"	"Combrinck solos to victory at Nissan TrailSeeker Tyger Valley http://fb.me/1QeqZIsKL "
"209594194350702593"	"matthewhosseiny"	"RL2013D01E012"	"There is no stereotype more accurate than the belief that all Nissan micra drivers are ridiculously slow"
"209628089746079744"	"AutoGuide"	"RL2013D01E012"	"Nissan Leaf, Chevy Volt One-Year Resale Values Top 90 Percent http://bit.ly/LsoxVp "
"209642101678419968"	"TalentWarehouse"	"RL2013D01E012"	"Vean este comercial de @NissanNews realizado por la agencia @tbwa_venezuela: La nueva ""Hoja"" de Nissan http://ow.ly/bljVF "
"209649571742232576"	"NickWAllen"	"RL2013D01E012"	"Nissan Introduces “WHAT IF_” Global Campaign http://www.brandingmagazine.com/2012/06/04/nissan-introduces-what-if-global-campaign/ … #branding"
"209656862822502401"	"inrng"	"RL2013D01E012"	"The Radioshack-Nissan team bus doesn't need air conditioning because it's frosty enough inside already."
"209671407297245184"	"bettyannltraver"	"RL2013D01E012"	"- Covercraft Ultratech Custom Fit Car Cover, Tan - Fits 1990-1995 NISSAN PATHFINDER XE With Rear Spare Tire 2 Mirror Pockets; Size T1; to C"
