"tweet_id"	"author"	"entity_id"	"text"
"174284172058304512"	"AdderallProb"	"RL2013D04E198"	"Not selling any extras with the script you get before spring break #BikiniTime #SorryBro #AdderallProb"
"206521988909498368"	"HelloCupkake"	"RL2013D04E198"	"I hate those types of ppl who won't admit when they're wrong.. and instead they'll flip the script on you."
"207684745734258688"	"HIDEO_KOJIMA_EN"	"RL2013D04E198"	"Had the script amended a bit."
"208331125846847488"	"LFBarfe"	"RL2013D04E198"	"@davelee1968 @Harry_Flowers Yes. If only TEB Clarke had been alive to collaborate with Cleese on the script. Even better."
"208333457879871488"	"PharaohKhan"	"RL2013D04E198"	"@Mahezabeen @Calena_COS @lisa_kehr @keshluvzshahid If the issue was with the script,he would have not shown any interest in the first place,"
"208343784226963457"	"theycallmejowee"	"RL2013D04E198"	"#Twitition Max Milner & Meanwhile in Tinseltown for the next The Script Tour http://twitition.com/ae7j9 "
"208407709614227457"	"rjreporter"	"RL2013D04E198"	"Also tonight @Studio_Theatre, a sharp actor playing a total stoner very smartly worked a patron's ringing cell phone into the script."
"208411127988752384"	"honeyyyimhome"	"RL2013D04E198"	"Listening to the script til I knock out"
"208411312559104000"	"Badiambo"	"RL2013D04E198"	"I stick to the script, I memorise the lines cause life is a movie that I've seen too many times."
"208451074544250882"	"reeseloves"	"RL2013D04E198"	"Listening to The Script. ♥"
"208474176753901568"	"valzbit"	"RL2013D04E198"	"#Luv them @mokayah, Good stuff RT @valzbit: #Recommendation - The Script (awesome group ) cc @KimJudi @mokayah"
"208482020135944192"	"Morgs_1D"	"RL2013D04E198"	"i haven't listened to the script in ages.. i forgot how brilliant they are!"
"208507055919738880"	"Njichizzmo"	"RL2013D04E198"	"Kibaki, please avoid free style speech, STICK TO THE SCRIPT. #MadarakaDayCelebrations"
"208512701444526082"	"JouieNicole"	"RL2013D04E198"	"I hate it when I plan a conversation in my head, but the other person doesn't follow the script."
"208519493725597697"	"indrawidjaya"	"RL2013D04E198"	"#nowplaying: The Script - The Deadline Who Can't Be Moved"
"208541742797033472"	"Catherine_Dawn"	"RL2013D04E198"	"Congrats @MegNatPhil on finishing the script @torontofringe would be lucky to have you! Stay awesome, always team awesome lol"
"208570901623607297"	"feybaybay"	"RL2013D04E198"	"Before the worst - the script,"
"208571140698931200"	"Arabiangirl1"	"RL2013D04E198"	"@simbits_xo. Com to my class and get the script."
"208571455254953985"	"ratuasyifa"	"RL2013D04E198"	"now playing:The Script- The Man Who Can't Be Moved♫♪"
"208571526566514693"	"_CapG"	"RL2013D04E198"	""
"208591139119443969"	"name_MAYANK"	"RL2013D04E198"	"There are songs which weren't needed, loopholes in the script and no logic. But guess what?? You'll still enjoy this movie. #RowdyRathore"
"208604942326439939"	"t3rri_wbu"	"RL2013D04E198"	"seen @edsheeran @iamwill @jessiej danny from the script, sir tom jones, maroon5 perform live. it was amazingg"
"208614644015837184"	"hardtimesof_TJ"	"RL2013D04E198"	"The Script >"
"208629751903043585"	"metroadlib"	"RL2013D04E198"	"he is the LEADER OF YOUR PARTY. if you have a problem w/the script, cool. have a seat and be quiet."
"208632916723507200"	"isaadorabel_"	"RL2013D04E198"	"Hehehhe the script always puts me in such a calm mood. I luuuuuv it"
"208660902013181952"	"LawsonJoel"	"RL2013D04E198"	"@Tomlinson_Sykes Danny from The Script... The Nicest guy #AskLawsonJoel"
"208661242737467393"	"aliyahhee"	"RL2013D04E198"	"@Paradise5551 the script"
"208662832353525760"	"stevenrobert95"	"RL2013D04E198"	"The Script-Nothing is my favourite script song of all time they should bring a new song out"
"208665369924210688"	"KariAnnR2"	"RL2013D04E198"	"Kick-Ass 2: Who Will Return To Kick MORE Ass??: The script is written, the finance confirme... http://bit.ly/MgrPjz  http://bit.ly/rbnthS "
"208669857825308672"	"EscalateSEO"	"RL2013D04E198"	""
"208691747902070784"	"LouisMegamind"	"RL2013D04E198"	"@NiallOfficial I may not have the softest touch I may not say the words as such And though I may not look like much I'm yours _ The Script"
"208707187130896385"	"larissanicole_x"	"RL2013D04E198"	"@AmyFowler_ I'm already loving it! The script is fantastic. The way they wrote Hemingway takes my breath away. <3"
"208718738265088000"	"javanessewoman"	"RL2013D04E198"	"RT The FRIEND ZONE is a mythology... If you have the confidence and self-esteem you can flip the script! «~~ inikan yg sll km ucapkn"
"208729330602344448"	"RetweetTheSongs"	"RL2013D04E198"	"RT If you like ""The Script"" #RetweetArtists"
"208736465092493313"	"xPrettyNPink"	"RL2013D04E198"	"Cause when a heart break no it don't break even! -The script"
"208740267610742784"	"AliciaSaechao"	"RL2013D04E198"	"the man who can't be moved - the script ."
"208766929475874816"	"FactBoook"	"RL2013D04E198"	"That hug between Draco & Lord Voldemort in ""The Deathly Hallows Part 2"" wasn't in the script."
"208769648714448896"	"THEtorrieking"	"RL2013D04E198"	"@Real_Liam_Payne you should play some of The Script that would be awesome!:) #askliam #worldwidejam"
"208771204809625600"	"carolinemarie4L"	"RL2013D04E198"	"@Real_Liam_Payne #WorldWideJamLP #worldwidejam what about the song by the script, the man who can't be moved? :)"
"208773339676819456"	"thetollywoodsho"	"RL2013D04E198"	"im just preparing the script to publish the site soon"
"208780302229848065"	"toofaaded"	"RL2013D04E198"	"Lol bitchs try n play im jus tryna stick to the script"
"208787071865851906"	"Shuqalaka"	"RL2013D04E198"	"#Nowplaying the Script - If You Ever Come Back"
"208791589097717760"	"FML_Dx"	"RL2013D04E198"	"When i started off they we're throwing roses at me, now they throwing stones at me The script flipped. Fucked in the mind guess its headsick"
"208846056329445376"	"aM_tomiDe"	"RL2013D04E198"	"#NowPlaying We Cry ♫ The Script ♪ http://tinyurl.com/c5cs7dd "
"208850812699553792"	"stephanelauren"	"RL2013D04E198"	"Oh my gosh danny from the script is following me @TheScript_Danny #myfirstcelebfollower pic.twitter.com/Y7jeNPFc"
"208860572840767488"	"buddyluve4u"	"RL2013D04E198"	"all horror movie fans please fallow me if you want me to continue the carnival script and if you dont like the script so far please say why"
"208862271512903680"	"BugsLola"	"RL2013D04E198"	"He showed me what the road looked like an I fliPped the script an ran that Shit!"
"208873701008093184"	"NADYAPOHAN"	"RL2013D04E198"	"► for the first time by the script"
"208876771226030081"	"wesmaxwellimkq"	"RL2013D04E198"	""
"208884093801345024"	"tkbills"	"RL2013D04E198"	"RT @Mimi_Swarovski: I hate when I plan α conversation in my head αnδ the other person doesn't follow the script! ARGH!"
"208885910618644480"	"spellElle"	"RL2013D04E198"	"@Solid_KathNiels maroon 5 and the script. :)"
"208886476837101568"	"rosielaurawalks"	"RL2013D04E198"	"nothing like a bit of the script in the morning.."
"208896664822489088"	"1D_Irish_Fansxx"	"RL2013D04E198"	""
"208900586484154368"	"CSkinner"	"RL2013D04E198"	"@brendonconnelly I feel very similar about it. Also, people keep asking me about it and my mind is flooded with the script issues and not..."
"208927376049057792"	"decaudle"	"RL2013D04E198"	"@Maddie_Cass26 My tribute to The Script Breakeven http://youtu.be/_ZrIninew14  #RT #FollowMe"
"208928453444108289"	"AntLorenzo"	"RL2013D04E198"	"@RogerBiles @justhefax_mam @GOPBlackChick What names did I call her? Put down the script and grab the facts, punk."
"208931733389844480"	"calebhoe"	"RL2013D04E198"	"RT @saffronsharpeee: ""Love is this, this is love"" - The Script"
"208938934997225472"	"TooColdHB"	"RL2013D04E198"	"@kfr3sh843 No Don't Try To Flip The Script lol"
"208944555360399360"	"ATymms"	"RL2013D04E198"	"Danny , r u the lead singer in the script?! U r definitely the best!!!"
"208945172229259265"	"courtdarmanin"	"RL2013D04E198"	"the script are so perfect"
"208950981038313473"	"Madx33"	"RL2013D04E198"	"@Diosmary_M lmfao yeah . We were so little . I still have the script paper :x lmao"
"208961059971809280"	"AndySixCrucifix"	"RL2013D04E198"	"I also love the script. n0 h8erz"
